194,56	-61,73846
194,83	-61,73846
195,09	-58,15846
195,36	-39,20513
195,63	-19,19846
195,90	-4,96513
196,17	-6,09846
196,44	-9,37846
196,71	-4,09846
196,97	-1,61846
197,24	6,51487
197,51	-1,02513
197,78	3,10154
198,05	1,45487
198,32	5,59487
198,59	-0,10513
198,86	1,98154
199,12	-0,41846
199,39	2,50154
199,66	1,86154
199,93	7,55487
200,20	6,58154
200,47	0,92821
200,74	-0,89846
201,00	-2,25846
201,27	-0,07179
201,54	-4,02513
201,81	2,40821
202,08	-1,74513
202,35	2,28154
202,61	1,00821
202,88	14,60821
203,15	9,75487
203,42	5,90154
203,69	-3,55179
203,96	-0,37846
204,23	-0,07846
204,49	-2,39179
204,76	3,56821
205,03	7,40821
205,30	8,98154
205,57	4,14821
205,84	4,66821
206,10	10,72821
206,37	12,68821
206,64	14,59487
206,91	13,04154
207,18	8,91487
207,45	7,80821
207,71	3,44154
207,98	9,00821
208,25	4,31487
208,52	2,90821
208,79	-0,85179
209,06	1,70154
209,32	4,80154
209,59	7,44154
209,86	-0,47179
210,13	1,46821
210,40	3,76154
210,67	12,26821
210,93	10,27487
211,20	3,79487
211,47	1,90821
211,74	8,22821
212,01	8,48821
212,28	12,92154
212,54	13,47487
212,81	14,48154
213,08	11,86154
213,35	9,02821
213,62	12,40821
213,88	15,23487
214,15	11,74821
214,42	8,42821
214,69	9,02154
214,96	9,46821
215,23	16,20154
215,49	13,38821
215,76	12,80154
216,03	11,50821
216,30	5,90154
216,57	1,98154
216,83	0,33487
217,10	2,86154
217,37	8,76154
217,64	14,26821
217,91	16,24821
218,17	8,53487
218,44	-2,59179
218,71	-1,02513
218,98	5,18154
219,25	14,38154
219,51	14,62154
219,78	13,68154
220,05	8,54821
220,32	4,95487
220,59	5,88154
220,85	6,60821
221,12	10,86821
221,39	16,03487
221,66	14,96821
221,93	8,90154
222,19	1,27487
222,46	6,44821
222,73	11,24821
223,00	17,74154
223,27	12,16821
223,53	12,26821
223,80	9,90821
224,07	13,80821
224,34	16,94154
224,61	15,24154
224,87	8,94821
225,14	1,54154
225,41	1,82154
225,68	9,80821
225,94	13,82821
226,21	15,18821
226,48	8,80821
226,75	8,64821
227,02	4,80821
227,28	8,48154
227,55	4,28821
227,82	6,98821
228,09	-0,67846
228,36	-0,82513
228,62	-0,20513
228,89	5,04821
229,16	7,55487
229,43	6,95487
229,69	6,96821
229,96	8,48821
230,23	5,32154
230,50	9,36821
230,76	5,55487
231,03	7,31487
231,30	5,57487
231,57	8,85487
231,84	8,23487
232,10	5,80821
232,37	5,49487
232,64	4,62821
232,91	3,80821
233,17	6,20821
233,44	7,26154
233,71	9,02154
233,98	3,69487
234,24	4,44154
234,51	10,44154
234,78	13,76821
235,05	16,90821
235,31	10,80154
235,58	8,62821
235,85	3,44154
236,12	0,44821
236,39	7,50821
236,65	9,39487
236,92	22,01487
237,19	19,09487
237,46	29,29487
237,72	20,46154
237,99	15,67487
238,26	6,18154
238,53	11,80154
238,79	11,74821
239,06	11,68821
239,33	2,36821
239,60	0,60154
239,86	-2,77179
240,13	-2,45179
240,40	-3,45179
240,67	4,66154
240,93	8,20154
241,20	8,84154
241,47	1,62821
241,73	0,84821
242,00	1,54154
242,27	3,80154
242,54	5,77487
242,80	6,38154
243,07	8,76154
243,34	7,68154
243,61	18,80154
243,87	14,25487
244,14	12,56821
244,41	1,58821
244,68	3,22821
244,94	5,73487
245,21	9,22154
245,48	11,78154
245,74	8,78821
246,01	11,16154
246,28	8,37487
246,55	7,92154
246,81	0,40821
247,08	2,14821
247,35	4,18821
247,62	5,94821
247,88	0,84154
248,15	4,12154
248,42	14,46821
248,68	15,76821
248,95	10,13487
249,22	2,13487
249,49	4,74821
249,75	5,00821
250,02	7,36821
250,29	5,69487
250,56	10,01487
250,82	12,10821
251,09	14,32821
251,36	16,37487
251,62	8,99487
251,89	9,72821
252,16	13,56821
252,43	21,12154
252,69	17,80154
252,96	8,81487
253,23	7,01487
253,49	9,00154
253,76	11,54154
254,03	16,99487
254,29	17,13487
254,56	16,46154
254,83	7,57487
255,10	2,65487
255,36	1,79487
255,63	5,98154
255,90	13,16821
256,16	13,90821
256,43	6,10154
256,70	7,30154
256,96	6,11487
257,23	10,28154
257,50	6,98154
257,77	10,60821
258,03	9,52154
258,30	12,43487
258,57	6,28821
258,83	8,62821
259,10	5,42821
259,37	5,54154
259,63	1,19487
259,90	5,99487
260,17	5,93487
260,43	8,93487
260,70	4,16154
260,97	11,36154
261,24	13,35487
261,50	13,53487
261,77	8,97487
262,04	5,02821
262,30	2,92821
262,57	1,84154
262,84	5,04154
263,10	13,16154
263,37	16,10154
263,64	11,18154
263,90	3,36821
264,17	1,39487
264,44	2,58821
264,70	3,50821
264,97	6,63487
265,24	13,96821
265,50	16,55487
265,77	17,14154
266,04	13,16154
266,30	9,81487
266,57	2,07487
266,84	0,82821
267,10	1,64821
267,37	12,12154
267,64	14,14154
267,90	18,89487
268,17	14,66821
268,44	11,93487
268,70	4,37487
268,97	-2,41846
269,24	-0,67179
269,50	4,06821
269,77	10,60821
270,04	13,61487
270,30	10,74821
270,57	12,94821
270,84	4,97487
271,10	8,92821
271,37	4,47487
271,64	12,88821
271,90	20,66154
272,17	21,80821
272,44	17,87487
272,70	9,38821
272,97	5,88154
273,24	4,75487
273,50	5,31487
273,77	11,20154
274,04	11,71487
274,30	11,17487
274,57	6,13487
274,84	10,55487
275,10	9,86154
275,37	11,02821
275,64	5,66821
275,90	1,38821
276,17	0,72821
